t,vLoca,vLocb,vLocc
0.0109342997893691,577685.0625,-654171.9375,61697.625
0.0109344003722072,577686.5,-654173.5,61695.41015625
0.0109345000237226,577688,-654175.125,61693.21484375
0.0109345996752381,577689.5625,-654176.875,61691.03125
0.0109347002580762,577691.1875,-654178.6875,61688.8671875
0.0109347999095917,577692.8125,-654180.625,61686.71484375
0.0109348995611072,577694.5625,-654182.625,61684.58203125
0.0109350001439452,577696.3125,-654184.75,61682.4609375
0.0109350997954607,577698.1875,-654187,61680.35546875
0.0109352003782988,577700.0625,-654189.25,61678.26953125
0.0109353000298142,577702,-654191.6875,61676.1953125
0.0109353996813297,577704.0625,-654194.1875,61674.13671875
0.0109355002641678,577706.125,-654196.75,61672.08984375
0.0109355999156833,577708.25,-654199.4375,61670.05859375
0.0109356995671988,577710.375,-654202.1875,61668.04296875
0.0109358001500368,577712.625,-654205,61666.04296875
0.0109358998015523,577714.9375,-654208,61664.0546875
0.0109360003843904,577717.25,-654211,61662.08203125
0.0109361000359058,577719.625,-654214.125,61660.12109375
0.0109361996874213,577722.125,-654217.3125,61658.17578125
0.0109363002702594,577724.625,-654220.625,61656.24609375
0.0109363999217749,577727.125,-654224,61654.32421875
0.0109364995732903,577729.75,-654227.4375,61652.41796875
0.0109366001561284,577732.4375,-654231,61650.52734375
0.0109366998076439,577735.125,-654234.625,61648.64453125
0.0109368003904819,577737.875,-654238.3125,61646.77734375
0.0109369000419974,577740.6875,-654242.125,61644.92578125
0.0109369996935129,577743.5,-654246,61643.08203125
0.010937100276351,577746.4375,-654249.9375,61641.25390625
0.0109371999278665,577749.375,-654254,61639.43359375
0.0109372995793819,577752.375,-654258.0625,61637.62890625
0.01093740016222,577755.4375,-654262.25,61635.83203125
0.0109374998137355,577758.5,-654266.5,61634.05078125
0.0109376003965735,577761.625,-654270.8125,61632.28125
0.010937700048089,577764.8125,-654275.25,61630.51953125
0.0109377996996045,577768,-654279.6875,61628.76953125
0.0109379002824426,577771.3125,-654284.25,61627.03125
0.0109379999339581,577774.5625,-654288.875,61625.3046875
0.0109380995854735,577777.9375,-654293.5625,61623.5859375
0.0109382001683116,577781.3125,-654298.3125,61621.87890625
0.0109382998198271,577784.6875,-654303.125,61620.1796875
0.0109384004026651,577788.1875,-654308,61618.4921875
0.0109385000541806,577791.625,-654312.9375,61616.8125
0.0109385997056961,577795.1875,-654317.875,61615.14453125
0.0109387002885342,577798.75,-654322.9375,61613.48046875
0.0109387999400496,577802.3125,-654328.0625,61611.83203125
0.0109388995915651,577805.9375,-654333.25,61610.1875
0.0109390001744032,577809.625,-654338.5,61608.55078125
0.0109390998259187,577813.3125,-654343.75,61606.921875
0.0109392004087567,577817,-654349.0625,61605.3046875
0.0109393000602722,577820.75,-654354.4375,61603.69140625
0.0109393997117877,577824.5,-654359.875,61602.0859375
0.0109395002946258,577828.3125,-654365.375,61600.484375
0.0109395999461412,577832.125,-654370.875,61598.89453125
0.0109396995976567,577835.9375,-654376.5,61597.30859375
0.0109398001804948,577839.8125,-654382.0625,61595.7265625
0.0109398998320103,577843.6875,-654387.75,61594.15234375
0.0109400004148483,577847.625,-654393.4375,61592.58203125
0.0109401000663638,577851.5625,-654399.1875,61591.015625
0.0109401997178793,577855.5,-654404.9375,61589.453125
0.0109403003007174,577859.4375,-654410.75,61587.8984375
0.0109403999522328,577863.4375,-654416.5625,61586.34375
0.0109404996037483,577867.375,-654422.4375,61584.796875
0.0109406001865864,577871.375,-654428.3125,61583.25
0.0109406998381019,577875.375,-654434.25,61581.703125
0.0109408004209399,577879.4375,-654440.1875,61580.16015625
0.0109409000724554,577883.4375,-654446.1875,61578.62109375
0.0109409997239709,577887.5,-654452.1875,61577.08203125
0.0109411003068089,577891.5625,-654458.1875,61575.546875
0.0109411999583244,577895.5625,-654464.1875,61574.0078125
0.0109412996098399,577899.625,-654470.25,61572.46875
0.010941400192678,577903.6875,-654476.3125,61570.93359375
0.0109414998441935,577907.75,-654482.4375,61569.39453125
0.0109416004270315,577911.8125,-654488.5,61567.85546875
0.010941700078547,577915.875,-654494.625,61566.31640625
0.0109417997300625,577919.9375,-654500.75,61564.7734375
0.0109419003129005,577923.9375,-654506.8125,61563.2265625
0.010941999964416,577928,-654512.9375,61561.67578125
0.0109420996159315,577932.0625,-654519.0625,61560.125
0.0109422001987696,577936.0625,-654525.1875,61558.5703125
0.0109422998502851,577940.125,-654531.3125,61557.0078125
0.0109424004331231,577944.125,-654537.4375,61555.44140625
0.0109425000846386,577948.125,-654543.5625,61553.87109375
0.0109425997361541,577952.125,-654549.6875,61552.29296875
0.0109427003189921,577956.0625,-654555.8125,61550.7109375
0.0109427999705076,577960.0625,-654561.875,61549.12109375
0.0109428996220231,577964,-654567.9375,61547.5234375
0.0109430002048612,577967.9375,-654574,61545.9140625
0.0109430998563766,577971.875,-654580.0625,61544.30078125
0.0109432004392147,577975.75,-654586.125,61542.67578125
0.0109433000907302,577979.625,-654592.125,61541.04296875
0.0109433997422457,577983.4375,-654598.125,61539.3984375
0.0109435003250837,577987.3125,-654604.0625,61537.7421875
0.0109435999765992,577991.0625,-654610,61536.07421875
0.0109436996281147,577994.875,-654615.9375,61534.39453125
0.0109438002109528,577998.625,-654621.8125,61532.703125
0.0109438998624682,578002.375,-654627.6875,61531
0.0109440004453063,578006.0625,-654633.5,61529.28125
0.0109441000968218,578009.6875,-654639.3125,61527.546875
0.0109441997483373,578013.3125,-654645.0625,61525.796875
0.0109443003311753,578016.9375,-654650.8125,61524.03515625
0.0109443999826908,578020.5,-654656.5,61522.25390625
0.0109444996342063,578024.0625,-654662.125,61520.45703125
0.0109446002170444,578027.5625,-654667.75,61518.640625
0.0109446998685598,578031,-654673.3125,61516.80859375
0.0109448004513979,578034.4375,-654678.8125,61514.95703125
0.0109449001029134,578037.8125,-654684.25,61513.0859375
0.0109449997544289,578041.1875,-654689.6875,61511.1953125
0.0109451003372669,578044.5,-654695.0625,61509.28125
0.0109451999887824,578047.75,-654700.375,61507.34765625
0.0109452996402979,578051,-654705.625,61505.390625
0.0109454002231359,578054.1875,-654710.8125,61503.4140625
0.0109454998746514,578057.3125,-654716,61501.41015625
0.0109456004574895,578060.375,-654721.0625,61499.3828125
0.010945700109005,578063.4375,-654726.0625,61497.33203125
0.0109457997605205,578066.4375,-654731.0625,61495.2578125
0.0109459003433585,578069.4375,-654735.9375,61493.15234375
0.010945999994874,578072.3125,-654740.8125,61491.0234375
0.0109460996463895,578075.1875,-654745.5625,61488.86328125
0.0109462002292275,578078,-654750.25,61486.6796875
0.010946299880743,578080.75,-654754.875,61484.46484375
0.0109464004635811,578083.4375,-654759.4375,61482.21875
0.0109465001150966,578086.125,-654763.9375,61479.94140625
0.0109465997666121,578088.6875,-654768.375,61477.63671875
0.0109467003494501,578091.25,-654772.6875,61475.296875
0.0109468000009656,578093.75,-654776.9375,61472.921875
0.0109468996524811,578096.1875,-654781.125,61470.515625
0.0109470002353191,578098.5625,-654785.25,61468.078125
0.0109470998868346,578100.875,-654789.25,61465.6015625
0.0109471995383501,578103.1875,-654793.25,61463.08984375
0.0109473001211882,578105.375,-654797.0625,61460.54296875
0.0109473997727036,578107.5625,-654800.875,61457.95703125
0.0109475003555417,578109.625,-654804.5625,61455.3359375
0.0109476000070572,578111.6875,-654808.125,61452.671875
0.0109476996585727,578113.6875,-654811.6875,61449.97265625
0.0109478002414107,578115.5625,-654815.0625,61447.23046875
0.0109478998929262,578117.4375,-654818.4375,61444.4453125
0.0109479995444417,578119.25,-654821.6875,61441.62109375
0.0109481001272798,578121,-654824.8125,61438.75390625
0.0109481997787952,578122.6875,-654827.875,61435.83984375
0.0109483003616333,578124.3125,-654830.8125,61432.8828125
0.0109484000131488,578125.875,-654833.6875,61429.8828125
0.0109484996646643,578127.375,-654836.4375,61426.8359375
0.0109486002475023,578128.8125,-654839.125,61423.7421875
0.0109486998990178,578130.1875,-654841.6875,61420.59765625
0.0109487995505333,578131.4375,-654844.1875,61417.41015625
0.0109489001333714,578132.6875,-654846.5625,61414.16796875
0.0109489997848868,578133.875,-654848.8125,61410.87890625
0.0109491003677249,578135,-654851,61407.5390625
0.0109492000192404,578136.0625,-654853.0625,61404.1484375
0.0109492996707559,578137.0625,-654855,61400.703125
0.0109494002535939,578138,-654856.8125,61397.203125
0.0109494999051094,578138.875,-654858.5625,61393.65234375
0.0109495995566249,578139.6875,-654860.25,61390.04296875
0.0109497001394629,578140.4375,-654861.75,61386.3828125
0.0109497997909784,578141.125,-654863.1875,61382.6640625
0.0109499003738165,578141.75,-654864.5,61378.88671875
0.010950000025332,578142.3125,-654865.6875,61375.05078125
0.0109500996768475,578142.8125,-654866.8125,61371.15625
0.0109502002596855,578143.25,-654867.75,61367.19921875
0.010950299911201,578143.625,-654868.625,61363.18359375
0.0109503995627165,578143.9375,-654869.4375,61359.10546875
0.0109505001455545,578144.1875,-654870.0625,61354.96875
0.01095059979707,578144.375,-654870.5625,61350.765625
0.0109507003799081,578144.5,-654871,61346.49609375
0.0109508000314236,578144.5625,-654871.3125,61342.1640625
0.0109508996829391,578144.5625,-654871.5,61337.765625
0.0109510002657771,578144.5,-654871.5625,61333.30078125
0.0109510999172926,578144.375,-654871.5625,61328.765625
0.0109511995688081,578144.25,-654871.375,61324.1640625
0.0109513001516461,578144,-654871.125,61319.4921875
0.0109513998031616,578143.6875,-654870.75,61314.75
0.0109515003859997,578143.375,-654870.25,61309.9375
0.0109516000375152,578142.9375,-654869.625,61305.0546875
0.0109516996890306,578142.5,-654868.875,61300.09765625
0.0109518002718687,578142,-654868,61295.06640625
0.0109518999233842,578141.4375,-654867.0625,61289.9609375
0.0109519995748997,578140.8125,-654865.9375,61284.78125
0.0109521001577377,578140.125,-654864.75,61279.5234375
0.0109521998092532,578139.375,-654863.375,61274.1875
0.0109523003920913,578138.5625,-654861.9375,61268.7734375
0.0109524000436068,578137.75,-654860.375,61263.28515625
0.0109524996951222,578136.875,-654858.6875,61257.7109375
0.0109526002779603,578135.9375,-654856.875,61252.0625
0.0109526999294758,578134.9375,-654855,61246.328125
0.0109527995809913,578133.875,-654852.9375,61240.51171875
0.0109529001638293,578132.8125,-654850.75,61234.61328125
0.0109529998153448,578131.6875,-654848.5,61228.6328125
0.0109531003981829,578130.5,-654846.0625,61222.5625
0.0109532000496984,578129.25,-654843.5625,61216.41015625
0.0109532997012138,578128,-654840.9375,61210.171875
0.0109534002840519,578126.6875,-654838.1875,61203.84375
0.0109534999355674,578125.3125,-654835.3125,61197.4296875
0.0109535995870829,578123.9375,-654832.3125,61190.921875
0.0109537001699209,578122.4375,-654829.1875,61184.328125
0.0109537998214364,578121,-654825.9375,61177.64453125
0.0109539004042745,578119.4375,-654822.5625,61170.8671875
0.0109540000557899,578117.875,-654819.125,61163.99609375
0.0109540997073054,578116.3125,-654815.5,61157.03515625
0.0109542002901435,578114.6875,-654811.8125,61149.9765625
0.010954299941659,578113,-654808,61142.82421875
0.0109543995931745,578111.3125,-654804,61135.578125
0.0109545001760125,578109.5625,-654799.9375,61128.234375
0.010954599827528,578107.8125,-654795.8125,61120.79296875
0.0109547004103661,578106,-654791.5,61113.25
0.0109548000618815,578104.1875,-654787.0625,61105.61328125
0.010954899713397,578102.3125,-654782.5625,61097.875
0.0109550002962351,578100.4375,-654777.875,61090.03515625
0.0109550999477506,578098.5,-654773.125,61082.09375
0.0109551995992661,578096.5625,-654768.25,61074.05078125
0.0109553001821041,578094.625,-654763.25,61065.90234375
0.0109553998336196,578092.625,-654758.125,61057.65234375
0.0109555004164577,578090.625,-654752.9375,61049.296875
0.0109556000679731,578088.5625,-654747.5625,61040.83984375
0.0109556997194886,578086.5,-654742.125,61032.2734375
0.0109558003023267,578084.4375,-654736.5625,61023.6015625
0.0109558999538422,578082.375,-654730.875,61014.8203125
0.0109559996053576,578080.25,-654725.0625,61005.9296875
0.0109561001881957,578078.125,-654719.1875,60996.93359375
0.0109561998397112,578076,-654713.1875,60987.828125
0.0109563004225492,578073.875,-654707.0625,60978.609375
0.0109564000740647,578071.75,-654700.8125,60969.28125
0.0109564997255802,578069.5625,-654694.4375,60959.83984375
0.0109566003084183,578067.375,-654688,60950.28515625
0.0109566999599338,578065.25,-654681.4375,60940.62109375
0.0109567996114492,578063.0625,-654674.75,60930.83984375
0.0109569001942873,578060.875,-654667.9375,60920.9453125
0.0109569998458028,578058.6875,-654661.0625,60910.93359375
0.0109571004286408,578056.4375,-654654.0625,60900.80859375
0.0109572000801563,578054.25,-654646.9375,60890.56640625
0.0109572997316718,578052.0625,-654639.75,60880.20703125
0.0109574003145099,578049.875,-654632.4375,60869.73046875
0.0109574999660254,578047.6875,-654625,60859.1328125
0.0109575996175408,578045.5,-654617.5,60848.421875
0.0109577002003789,578043.3125,-654609.8125,60837.5859375
0.0109577998518944,578041.125,-654602.125,60826.6328125
0.0109579004347324,578039,-654594.25,60815.55859375
0.0109580000862479,578036.8125,-654586.3125,60804.36328125
0.0109580997377634,578034.6875,-654578.3125,60793.046875
0.0109582003206015,578032.5625,-654570.125,60781.609375
0.0109582999721169,578030.4375,-654561.875,60770.046875
0.0109583996236324,578028.3125,-654553.5625,60758.36328125
0.0109585002064705,578026.1875,-654545.125,60746.55859375
0.010958599857986,578024.125,-654536.5625,60734.625
0.010958700440824,578022.0625,-654527.9375,60722.5703125
0.0109588000923395,578020.0625,-654519.1875,60710.38671875
0.010958899743855,578018,-654510.375,60698.08203125
0.0109590003266931,578016,-654501.4375,60685.65234375
0.0109590999782085,578014.0625,-654492.4375,60673.09375
0.010959199629724,578012.125,-654483.3125,60660.41015625
0.0109593002125621,578010.1875,-654474.125,60647.59765625
0.0109593998640776,578008.25,-654464.8125,60634.66015625
0.0109595004469156,578006.4375,-654455.4375,60621.59375
0.0109596000984311,578004.5625,-654445.9375,60608.40234375
0.0109596997499466,578002.75,-654436.375,60595.08203125
0.0109598003327847,578001,-654426.6875,60581.6328125
0.0109598999843001,577999.25,-654416.9375,60568.0546875
0.0109599996358156,577997.5,-654407.125,60554.34765625
0.0109601002186537,577995.875,-654397.1875,60540.51171875
0.0109601998701692,577994.1875,-654387.1875,60526.546875
0.0109603004530072,577992.625,-654377.0625,60512.453125
0.0109604001045227,577991.0625,-654366.875,60498.23046875
0.0109604997560382,577989.5,-654356.625,60483.875
0.0109606003388762,577988,-654346.25,60469.390625
0.0109606999903917,577986.5625,-654335.875,60454.77734375
0.0109607996419072,577985.1875,-654325.3125,60440.03515625
0.0109609002247453,577983.8125,-654314.75,60425.16015625
0.0109609998762608,577982.5,-654304.0625,60410.15625
0.0109611004590988,577981.25,-654293.3125,60395.0234375
0.0109612001106143,577980,-654282.4375,60379.7578125
0.0109612997621298,577978.875,-654271.5625,60364.359375
0.0109614003449678,577977.75,-654260.5625,60348.83203125
0.0109614999964833,577976.6875,-654249.5,60333.17578125
0.0109615996479988,577975.625,-654238.3125,60317.390625
0.0109617002308369,577974.6875,-654227.125,60301.47265625
0.0109617998823524,577973.75,-654215.8125,60285.421875
0.0109619004651904,577972.875,-654204.4375,60269.2421875
0.0109620001167059,577972.0625,-654193,60252.93359375
0.0109620997682214,577971.3125,-654181.5,60236.49609375
0.0109622003510594,577970.625,-654169.9375,60219.92578125
0.0109623000025749,577970,-654158.25,60203.2265625
0.0109623996540904,577969.375,-654146.5625,60186.39453125
0.0109625002369285,577968.875,-654134.75,60169.4375
0.0109625998884439,577968.4375,-654122.875,60152.34765625
0.0109626995399594,577968,-654110.9375,60135.12890625
0.0109628001227975,577967.6875,-654098.9375,60117.78125
0.010962899774313,577967.375,-654086.875,60100.3046875
0.010963000357151,577967.1875,-654074.75,60082.69921875
0.0109631000086665,577967,-654062.5625,60064.96484375
0.010963199660182,577966.9375,-654050.3125,60047.10546875
0.0109633002430201,577966.9375,-654038,60029.11328125
0.0109633998945355,577966.9375,-654025.625,60010.99609375
0.010963499546051,577967.0625,-654013.1875,59992.75390625
0.0109636001288891,577967.25,-654000.6875,59974.37890625
0.0109636997804046,577967.5,-653988.0625,59955.8828125
0.0109638003632426,577967.8125,-653975.4375,59937.2578125
0.0109639000147581,577968.1875,-653962.75,59918.5078125
0.0109639996662736,577968.625,-653950.0625,59899.6328125
0.0109641002491117,577969.125,-653937.25,59880.62890625
0.0109641999006271,577969.6875,-653924.375,59861.50390625
0.0109642995521426,577970.375,-653911.4375,59842.25390625
0.0109644001349807,577971.125,-653898.5,59822.87890625
0.0109644997864962,577971.875,-653885.4375,59803.3828125
0.0109646003693342,577972.75,-653872.375,59783.76171875
0.0109647000208497,577973.6875,-653859.25,59764.015625
0.0109647996723652,577974.75,-653846.0625,59744.15234375
0.0109649002552032,577975.8125,-653832.8125,59724.1640625
0.0109649999067187,577977,-653819.5625,59704.05859375
0.0109650995582342,577978.25,-653806.1875,59683.83203125
0.0109652001410723,577979.5625,-653792.8125,59663.48046875
0.0109652997925878,577980.9375,-653779.375,59643.015625
0.0109654003754258,577982.375,-653765.875,59622.4296875
0.0109655000269413,577983.9375,-653752.3125,59601.7265625
0.0109655996784568,577985.5625,-653738.75,59580.90234375
0.0109657002612948,577987.25,-653725.0625,59559.96484375
0.0109657999128103,577989,-653711.375,59538.91015625
0.0109658995643258,577990.8125,-653697.6875,59517.73828125
0.0109660001471639,577992.75,-653683.875,59496.453125
0.0109660997986794,577994.75,-653670.0625,59475.05078125
0.0109662003815174,577996.8125,-653656.1875,59453.5390625
0.0109663000330329,577998.9375,-653642.3125,59431.91015625
0.0109663996845484,578001.1875,-653628.3125,59410.171875
0.0109665002673864,578003.5,-653614.3125,59388.3203125
0.0109665999189019,578005.875,-653600.3125,59366.359375
0.0109666995704174,578008.3125,-653586.1875,59344.28515625
0.0109668001532555,578010.875,-653572.0625,59322.1015625
0.0109668998047709,578013.5,-653557.9375,59299.8125
0.010967000387609,578016.1875,-653543.6875,59277.4140625
0.0109671000391245,578018.9375,-653529.4375,59254.90625
0.01096719969064,578021.75,-653515.1875,59232.29296875
0.010967300273478,578024.6875,-653500.875,59209.57421875
0.0109673999249935,578027.6875,-653486.5,59186.75
0.010967499576509,578030.75,-653472.0625,59163.8203125
0.0109676001593471,578033.9375,-653457.625,59140.7890625
0.0109676998108625,578037.125,-653443.1875,59117.65625
0.0109678003937006,578040.4375,-653428.625,59094.421875
0.0109679000452161,578043.8125,-653414.125,59071.08203125
0.0109679996967316,578047.3125,-653399.5,59047.6484375
0.0109681002795696,578050.8125,-653384.875,59024.109375
0.0109681999310851,578054.4375,-653370.25,59000.4765625
0.0109682995826006,578058.125,-653355.5625,58976.7421875
0.0109684001654387,578061.875,-653340.8125,58952.9140625
0.0109684998169541,578065.75,-653326.0625,58928.98828125
0.0109686003997922,578069.6875,-653311.25,58904.96875
0.0109687000513077,578073.6875,-653296.4375,58880.85546875
0.0109687997028232,578077.75,-653281.625,58856.6484375
0.0109689002856612,578081.875,-653266.6875,58832.34765625
0.0109689999371767,578086.125,-653251.8125,58807.95703125
0.0109690995886922,578090.4375,-653236.875,58783.47265625
0.0109692001715302,578094.8125,-653221.875,58758.90234375
0.0109692998230457,578099.25,-653206.875,58734.2421875
0.0109694004058838,578103.75,-653191.8125,58709.4921875
0.0109695000573993,578108.375,-653176.75,58684.65625
0.0109695997089148,578113,-653161.6875,58659.73828125
0.0109697002917528,578117.75,-653146.5625,58634.73046875
0.0109697999432683,578122.5625,-653131.4375,58609.640625
0.0109698995947838,578127.5,-653116.25,58584.46484375
0.0109700001776218,578132.4375,-653101.0625,58559.2109375
0.0109700998291373,578137.5,-653085.8125,58533.87109375
0.0109702004119754,578142.625,-653070.5625,58508.453125
0.0109703000634909,578147.8125,-653055.25,58482.95703125
0.0109703997150064,578153.0625,-653040,58457.37890625
0.0109705002978444,578158.375,-653024.625,58431.7265625
0.0109705999493599,578163.75,-653009.3125,58405.99609375
0.0109706996008754,578169.25,-652993.9375,58380.19140625
0.0109708001837134,578174.75,-652978.5,58354.30859375
0.0109708998352289,578180.375,-652963.125,58328.3515625
0.010971000418067,578186.0625,-652947.625,58302.32421875
0.0109711000695825,578191.8125,-652932.1875,58276.22265625
0.0109711997210979,578197.625,-652916.6875,58250.0546875
0.010971300303936,578203.5,-652901.1875,58223.8125
0.0109713999554515,578209.5,-652885.6875,58197.5
0.010971499606967,578215.5,-652870.125,58171.12109375
0.010971600189805,578221.625,-652854.5625,58144.67578125
0.0109716998413205,578227.75,-652838.9375,58118.16015625
0.0109718004241586,578234,-652823.375,58091.58203125
0.0109719000756741,578240.3125,-652807.75,58064.94140625
0.0109719997271895,578246.625,-652792.0625,58038.234375
0.0109721003100276,578253.0625,-652776.4375,58011.4609375
0.0109721999615431,578259.5625,-652760.75,57984.62890625
0.0109722996130586,578266.125,-652745.0625,57957.73828125
0.0109724001958966,578272.75,-652729.3125,57930.78515625
0.0109724998474121,578279.4375,-652713.625,57903.7734375
0.0109726004302502,578286.1875,-652697.875,57876.703125
0.0109727000817657,578293,-652682.125,57849.57421875
0.0109727997332811,578299.875,-652666.3125,57822.390625
0.0109729003161192,578306.8125,-652650.5625,57795.1484375
0.0109729999676347,578313.8125,-652634.75,57767.85546875
0.0109730996191502,578320.9375,-652618.9375,57740.50390625
0.0109732002019882,578328.0625,-652603.0625,57713.1015625
0.0109732998535037,578335.25,-652587.25,57685.6484375
0.0109734004363418,578342.5,-652571.375,57658.14453125
0.0109735000878572,578349.8125,-652555.5,57630.5859375
0.0109735997393727,578357.1875,-652539.625,57602.98046875
0.0109737003222108,578364.625,-652523.6875,57575.32421875
0.0109737999737263,578372.125,-652507.8125,57547.62109375
0.0109738996252418,578379.6875,-652491.875,57519.87109375
0.0109740002080798,578387.3125,-652475.9375,57492.07421875
0.0109740998595953,578394.9375,-652460,57464.23046875
0.0109742004424334,578402.6875,-652444.0625,57436.34375
0.0109743000939488,578410.5,-652428.0625,57408.41015625
0.0109743997454643,578418.3125,-652412.125,57380.43359375
0.0109745003283024,578426.25,-652396.125,57352.41796875
0.0109745999798179,578434.1875,-652380.125,57324.35546875
0.0109746996313334,578442.1875,-652364.125,57296.25390625
0.0109748002141714,578450.3125,-652348.125,57268.11328125
0.0109748998656869,578458.4375,-652332.125,57239.93359375
0.010975000448525,578466.625,-652316.0625,57211.7109375
0.0109751001000404,578474.875,-652300.0625,57183.453125
0.0109751997515559,578483.125,-652284,57155.15625
0.010975300334394,578491.5,-652267.9375,57126.82421875
0.0109753999859095,578499.875,-652251.875,57098.453125
0.0109754996374249,578508.375,-652235.8125,57070.046875
0.010975600220263,578516.875,-652219.75,57041.609375
0.0109756998717785,578525.4375,-652203.6875,57013.1328125
0.0109758004546165,578534.0625,-652187.625,56984.625
0.010975900106132,578542.75,-652171.5,56956.08203125
0.0109759997576475,578551.4375,-652155.4375,56927.5078125
0.0109761003404856,578560.1875,-652139.3125,56898.90234375
0.0109761999920011,578569.0625,-652123.25,56870.265625
0.0109762996435165,578577.9375,-652107.125,56841.59765625
0.0109764002263546,578586.875,-652091,56812.8984375
0.0109764998778701,578595.8125,-652074.875,56784.171875
0.0109766004607081,578604.875,-652058.8125,56755.41796875
0.0109767001122236,578613.9375,-652042.6875,56726.6328125
0.0109767997637391,578623.0625,-652026.5625,56697.8203125
0.0109769003465772,578632.25,-652010.4375,56668.9765625
0.0109769999980927,578641.4375,-651994.25,56640.109375
0.0109770996496081,578650.75,-651978.125,56611.21875
0.0109772002324462,578660.0625,-651962,56582.296875
0.0109772998839617,578669.4375,-651945.875,56553.3515625
0.0109773995354772,578678.875,-651929.75,56524.3828125
0.0109775001183152,578688.3125,-651913.5625,56495.390625
0.0109775997698307,578697.8125,-651897.4375,56466.37109375
0.0109777003526688,578707.375,-651881.3125,56437.328125
0.0109778000041842,578717,-651865.125,56408.265625
0.0109778996556997,578726.6875,-651849,56379.17578125
0.0109780002385378,578736.375,-651832.875,56350.06640625
0.0109780998900533,578746.125,-651816.6875,56320.93359375
0.0109781995415688,578755.875,-651800.5625,56291.78125
0.0109783001244068,578765.75,-651784.4375,56262.60546875
0.0109783997759223,578775.625,-651768.25,56233.41015625
0.0109785003587604,578785.5625,-651752.125,56204.1953125
0.0109786000102758,578795.5625,-651736,56174.9609375
0.0109786996617913,578805.5625,-651719.8125,56145.703125
0.0109788002446294,578815.625,-651703.6875,56116.4296875
0.0109788998961449,578825.75,-651687.5625,56087.13671875
0.0109789995476604,578835.875,-651671.4375,56057.82421875
0.0109791001304984,578846.0625,-651655.25,56028.4921875
0.0109791997820139,578856.3125,-651639.125,55999.14453125
0.010979300364852,578866.625,-651623,55969.77734375
0.0109794000163674,578876.9375,-651606.875,55940.39453125
0.0109794996678829,578887.3125,-651590.75,55910.9921875
0.010979600250721,578897.75,-651574.625,55881.57421875
0.0109796999022365,578908.1875,-651558.5,55852.140625
0.0109797995537519,578918.75,-651542.375,55822.6875
0.01097990013659,578929.25,-651526.25,55793.22265625
0.0109799997881055,578939.875,-651510.1875,55763.73828125
0.0109801003709435,578950.5,-651494.0625,55734.23828125
0.010980200022459,578961.1875,-651477.9375,55704.72265625
0.0109802996739745,578971.875,-651461.875,55675.1953125
0.0109804002568126,578982.6875,-651445.75,55645.6484375
0.0109804999083281,578993.4375,-651429.6875,55616.08984375
0.0109805995598435,579004.3125,-651413.625,55586.515625
0.0109807001426816,579015.1875,-651397.5,55556.9296875
0.0109807997941971,579026.125,-651381.4375,55527.32421875
0.0109809003770351,579037.125,-651365.375,55497.70703125
0.0109810000285506,579048.125,-651349.3125,55468.078125
0.0109810996800661,579059.1875,-651333.25,55438.43359375
0.0109812002629042,579070.3125,-651317.25,55408.7734375
0.0109812999144197,579081.4375,-651301.1875,55379.1015625
0.0109813995659351,579092.625,-651285.1875,55349.41796875
0.0109815001487732,579103.8125,-651269.125,55319.71875
0.0109815998002887,579115.125,-651253.125,55290.0078125
0.0109817003831267,579126.4375,-651237.125,55260.28125
0.0109818000346422,579137.75,-651221.125,55230.546875
0.0109818996861577,579149.125,-651205.125,55200.796875
0.0109820002689958,579160.5625,-651189.125,55171.03125
0.0109820999205112,579172.0625,-651173.1875,55141.2578125
0.0109821995720267,579183.5625,-651157.1875,55111.46875
0.0109823001548648,579195.125,-651141.25,55081.671875
0.0109823998063803,579206.75,-651125.3125,55051.859375
0.0109825003892183,579218.375,-651109.375,55022.03515625
0.0109826000407338,579230.0625,-651093.4375,54992.1953125
0.0109826996922493,579241.8125,-651077.5,54962.34765625
0.0109828002750874,579253.5625,-651061.625,54932.48828125
0.0109828999266028,579265.375,-651045.6875,54902.61328125
0.0109829995781183,579277.1875,-651029.8125,54872.73046875
0.0109831001609564,579289.125,-651013.9375,54842.83203125
0.0109831998124719,579301.0625,-650998.0625,54812.92578125
0.0109833003953099,579313,-650982.25,54783.00390625
0.0109834000468254,579325.0625,-650966.375,54753.07421875
0.0109834996983409,579337.0625,-650950.5625,54723.12890625
0.010983600281179,579349.1875,-650934.75,54693.17578125
0.0109836999326944,579361.3125,-650918.9375,54663.20703125
0.0109837995842099,579373.5,-650903.1875,54633.23046875
0.010983900167048,579385.75,-650887.375,54603.23828125
0.0109839998185635,579398,-650871.625,54573.23828125
0.0109841004014015,579410.3125,-650855.875,54543.22265625
0.010984200052917,579422.6875,-650840.125,54513.19921875
0.0109842997044325,579435.0625,-650824.4375,54483.1640625
0.0109844002872705,579447.5,-650808.75,54453.11328125
0.010984499938786,579459.9375,-650793.0625,54423.0546875
0.0109845995903015,579472.5,-650777.375,54392.98046875
0.0109847001731396,579485.0625,-650761.6875,54362.8984375
0.0109847998246551,579497.625,-650746.0625,54332.80078125
0.0109849004074931,579510.25,-650730.4375,54302.6953125
0.0109850000590086,579522.9375,-650714.8125,54272.578125
0.0109850997105241,579535.6875,-650699.1875,54242.4453125
0.0109852002933621,579548.4375,-650683.625,54212.3046875
