t,vLoca,vLocb,vLocc
0.0104200001806021,481125.34375,-700039.6875,202568.453125
0.0104210004210472,481335.6875,-700093.875,202429.203125
0.0104219997301698,481454.125,-699954.5,202195.015625
0.0104229999706149,481479.1875,-699633.125,201877.09375
0.01042400021106,481418.65625,-699163,201498.546875
0.0104250004515052,481286.4375,-698589.9375,201088.75
0.0104259997606277,481100.03125,-697964.3125,200678.0625
0.0104270000010729,480878.53125,-697333.875,200293.375
0.010428000241518,480641.21875,-696739.625,199954.90625
0.0104289995506406,480406.6875,-696212.8125,199674.578125
0.0104299997910857,480192.0625,-695774,199455.859375
0.0104310000315309,480012.46875,-695434.1875,199294.75
0.010432000271976,479880.71875,-695195.875,199181.765625
0.0104329995810986,479806.875,-695055.5,199104.1875
0.0104339998215437,479798.28125,-695006,199048.515625
0.0104350000619888,479859.625,-695038.625,199002.265625
0.010436000302434,479993.03125,-695144.5625,198955.453125
0.0104369996115565,480198.40625,-695316.25,198901.21875
0.0104379998520017,480473.5,-695547.3125,198836.0625
0.0104390000924468,480814.15625,-695832.5,198759.390625
0.0104400003328919,481214.34375,-696167.1875,198672.953125
0.0104409996420145,481666.34375,-696546.375,198579.90625
0.0104419998824596,482160.8125,-696964.25,198484.09375
0.0104430001229048,482687.0625,-697413.25,198389.125
0.0104440003633499,483233.375,-697884.0625,198297.890625
0.0104449996724725,483787.625,-698365.5625,198212.03125
0.0104459999129176,484337.5625,-698845.25,198131.6875
0.0104470001533628,484871.53125,-699309.4375,198055.484375
0.0104480003938079,485379.03125,-699744.3125,197980.5625
0.0104489997029305,485851.125,-700136.5625,197902.875
0.0104499999433756,486280.8125,-700474.125,197817.515625
0.0104510001838207,486663.1875,-700746.75,197719.171875
0.0104520004242659,486995.59375,-700946.6875,197602.4375
0.0104529997333884,487277.5,-701068.8125,197462.328125
0.0104539999738336,487510.1875,-701110.75,197294.625
0.0104550002142787,487696.65625,-701072.9375,197096.109375
0.0104560004547238,487841.15625,-700958.375,196864.78125
0.0104569997638464,487948.84375,-700772.3125,196599.9375
0.0104580000042915,488025.53125,-700521.9375,196302.203125
0.0104590002447367,488077.28125,-700215.6875,195973.34375
0.0104599995538592,488110.1875,-699863,195616.1875
0.0104609997943044,488130.09375,-699473.9375,195234.421875
0.0104620000347495,488142.5625,-699058.5625,194832.296875
0.0104630002751946,488152.6875,-698626.6875,194414.4375
0.0104639995843172,488164.9375,-698187.5625,193985.609375
0.0104649998247623,488183.3125,-697749.8125,193550.53125
0.0104660000652075,488211.125,-697321.0625,193113.6875
0.0104670003056526,488251.25,-696907.875,192679.25
0.0104679996147752,488305.875,-696515.9375,192250.90625
0.0104689998552203,488376.8125,-696149.8125,191831.90625
0.0104700000956655,488465.40625,-695813.125,191424.984375
0.0104710003361106,488572.5625,-695508.5625,191032.328125
0.0104719996452332,488698.875,-695238,190655.6875
0.0104729998856783,488844.625,-695002.6875,190296.34375
0.0104740001261234,489009.90625,-694803.125,189955.171875
0.0104750003665686,489194.5,-694639.4375,189632.6875
0.0104759996756911,489398.125,-694511.3125,189329.078125
0.0104769999161363,489620.25,-694418,189044.234375
0.0104780001565814,489860.25,-694358.5,188777.859375
0.0104790003970265,490117.4375,-694331.5625,188529.40625
0.0104799997061491,490390.9375,-694335.8125,188298.140625
0.0104809999465942,490679.84375,-694369.5625,188083.203125
0.0104820001870394,490983.1875,-694431.125,187883.578125
0.0104830004274845,491299.8125,-694518.5,187698.171875
0.0104839997366071,491628.59375,-694629.6875,187525.765625
0.0104849999770522,491968.3125,-694762.625,187365.078125
0.0104860002174973,492317.5625,-694914.875,187214.765625
0.0104870004579425,492675.0625,-695084.25,187073.46875
0.010487999767065,493039.3125,-695268.1875,186939.765625
0.0104890000075102,493408.84375,-695464.25,186812.25
0.0104900002479553,493782.15625,-695669.8125,186689.53125
0.0104909995570779,494157.625,-695882.3125,186570.203125
0.010491999797523,494533.78125,-696099.125,186452.921875
0.0104930000379682,494909,-696317.625,186336.375
0.0104940002784133,495281.84375,-696535.3125,186219.25
0.0104949995875359,495650.78125,-696749.5625,186100.34375
0.010495999827981,496014.46875,-696957.9375,185978.46875
0.0104970000684261,496371.59375,-697158.125,185852.453125
0.0104980003088713,496721,-697347.8125,185721.25
0.0104989996179938,497061.59375,-697525,185583.796875
0.010499999858439,497392.5,-697687.625,185439.125
0.0105010000988841,497712.90625,-697833.9375,185286.296875
0.0105020003393292,498022.25,-697962.3125,185124.421875
0.0105029996484518,498320.03125,-698071.375,184952.71875
0.0105039998888969,498605.96875,-698159.9375,184770.421875
0.0105050001293421,498879.875,-698226.9375,184576.859375
0.0105060003697872,499141.78125,-698271.5625,184371.453125
0.0105069996789098,499391.71875,-698293.25,184153.703125
0.0105079999193549,499629.9375,-698291.625,183923.203125
0.0105090001598001,499856.71875,-698266.5,183679.640625
0.0105100004002452,500072.4375,-698217.875,183422.828125
0.0105109997093678,500277.5625,-698145.875,183152.65625
0.0105119999498129,500472.53125,-698050.8125,182869.109375
0.010513000190258,500657.9375,-697933.25,182572.296875
0.0105140004307032,500834.3125,-697793.75,182262.375
0.0105149997398257,501002.28125,-697633.0625,181939.609375
0.0105159999802709,501162.46875,-697452.0625,181604.3125
0.010517000220716,501315.5625,-697251.75,181256.828125
0.0105180004611611,501462.21875,-697033,180897.578125
0.0105189997702837,501603.15625,-696797.0625,180526.96875
0.0105200000107288,501739.125,-696545.0625,180145.421875
0.010521000251174,501870.875,-696278.1875,179753.375
0.0105219995602965,501999.25,-695997.75,179351.265625
0.0105229998007417,502125.0625,-695705.0625,178939.453125
0.0105240000411868,502249.1875,-695401.3125,178518.359375
0.0105250002816319,502372.5,-695088.0625,178088.34375
0.0105259995907545,502495.90625,-694766.5,177649.75
0.0105269998311996,502620.3125,-694438.0625,177202.921875
0.0105280000716448,502746.59375,-694104.25,176748.203125
0.0105290003120899,502875.6875,-693766.3125,176285.9375
0.0105299996212125,503008.40625,-693425.6875,175816.5
0.0105309998616576,503145.5625,-693083.8125,175340.265625
0.0105320001021028,503287.96875,-692742,174857.703125
0.0105330003425479,503436.25,-692401.625,174369.265625
0.0105339996516705,503591.0625,-692064.0625,173875.515625
0.0105349998921156,503752.90625,-691730.5625,173377.078125
0.0105360001325607,503922.25,-691402.375,172874.625
0.0105370003730059,504099.375,-691080.8125,172368.90625
0.0105379996821284,504284.5625,-690767,171860.796875
0.0105389999225736,504478.15625,-690462.625,171351.453125
0.0105400001630187,504681.53125,-690171.625,170843.234375
0.0105410004034638,504898.875,-689903.75,170341.421875
0.0105419997125864,505138.71875,-689678,169855.859375
0.0105429999530315,505412.46875,-689519.5,169399.546875
0.0105440001934767,505726.875,-689443.875,168981.234375
0.0105450004339218,506072.84375,-689434.8125,168594.640625
0.0105459997430444,506418.5625,-689429.5,168211.46875
0.0105469999834895,506715.15625,-689330.3125,167786.40625
0.0105480002239347,506915.40625,-689042.1875,167274.5625
0.0105490004643798,506995.9375,-688517.25,166652.046875
0.0105499997735023,506970.59375,-687781.0625,165928.484375
0.0105510000139475,506887.21875,-686927.125,165145.171875
0.0105520002543926,506811.40625,-686085.5,164361.609375
0.0105529995635152,506805.9375,-685383.3125,163638.015625
0.0105539998039603,506914.4375,-684913.4375,163021.515625
0.0105550000444055,507154.8125,-684720.6875,162539.171875
0.0105560002848506,507521.09375,-684803.8125,162197.5625
0.0105569995939732,507991.125,-685127.5,161986.59375
0.0105579998344183,508535.625,-685637.5625,161884.859375
0.0105590000748634,509125.59375,-686274.1875,161864.765625
0.0105600003153086,509737,-686981.125,161896.859375
0.0105609996244311,510351.875,-687710.25,161953.1875
0.0105619998648763,510957.6875,-688423.375,162009.5
0.0105630001053214,511545.1875,-689091.5,162046.890625
0.0105640003457665,512106.53125,-689693.3125,162052.5
0.0105649996548891,512633.84375,-690214,162019.34375
0.0105659998953342,513118.6875,-690643.5,161945.703125
0.0105670001357794,513552.375,-690975.625,161833.75
0.0105680003762245,513926.65625,-691207.125,161688.046875
0.0105689996853471,514234.625,-691337.125,161514.1875
0.0105699999257922,514471.5625,-691366.9375,161317.546875
